label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.148647740483284,0.7490375638008118,-3.7889020632064785e-07,0.1749497652053833,0.7680845856666565,-0.01531282439827919,0.20937113463878632,0.8036486506462097,-0.023478979244828224,0.24563844501972198,0.8239544034004211,-0.02876071259379387,0.26889410614967346,0.8375195860862732,-0.03244307264685631,0.19776661694049835,0.8817423582077026,-0.017930766567587852,0.2553991675376892,0.8771545886993408,-0.028708769008517265,0.26233819127082825,0.8433980345726013,-0.0348241925239563,0.2506921589374542,0.8156948089599609,-0.037454985082149506,0.1952502280473709,0.888955295085907,-0.01452670432627201,0.25633448362350464,0.8776394128799438,-0.024996355175971985,0.2600690722465515,0.8404860496520996,-0.02944103255867958,0.24919041991233826,0.8144364356994629,-0.030924106016755104,0.19519387185573578,0.8843487501144409,-0.012023299932479858,0.25284865498542786,0.8726480603218079,-0.022727767005562782,0.2548597455024719,0.8374853730201721,-0.02288130111992359,0.24538694322109222,0.8157410025596619,-0.02103372849524021,0.1949712187051773,0.871009111404419,-0.010494178161025047,0.24481825530529022,0.8670276999473572,-0.020280834287405014,0.24867254495620728,0.8393439650535583,-0.01868586242198944,0.24129021167755127,0.8209810853004456,-0.014575491659343243
A,0.12752273678779602,0.7833431363105774,-3.9294758380492567e-07,0.17458724975585938,0.7725242972373962,-0.005622861906886101,0.2143322378396988,0.7957939505577087,-0.0039234342984855175,0.2438451051712036,0.8210510015487671,0.0005167800700291991,0.2564455270767212,0.8343756794929504,0.006715700030326843,0.1968282163143158,0.8734000325202942,-0.013168757781386375,0.24611720442771912,0.890766978263855,-0.005907143000513315,0.2536151707172394,0.8624725937843323,0.00462381262332201,0.248048335313797,0.8399522304534912,0.01143996324390173,0.1840636134147644,0.8960793018341064,-0.0075219073332846165,0.2343868464231491,0.9008693099021912,-0.003609487321227789,0.24259749054908752,0.8682520389556885,0.0016088366974145174,0.2376963198184967,0.8461571335792542,0.0047431825660169125,0.1753050982952118,0.904198408126831,-0.00023550452897325158,0.22441235184669495,0.9062759876251221,0.0008911829791031778,0.22998356819152832,0.8774451017379761,0.003596304450184107,0.223375141620636,0.8572167754173279,0.0047390637919306755,0.17196254432201385,0.9018713235855103,0.007577843032777309,0.21288514137268066,0.9032562971115112,0.006485712248831987,0.21855126321315765,0.8811103105545044,0.008954265154898167,0.2125895917415619,0.8654614686965942,0.01146659441292286
A,0.6132170557975769,0.5756968259811401,-4.153717441113258e-07,0.5677976012229919,0.5515427589416504,-0.0011136113898828626,0.535414457321167,0.5173379182815552,-0.006778833456337452,0.5138962864875793,0.49616381525993347,-0.014692907221615314,0.4970138967037201,0.47913840413093567,-0.023557454347610474,0.5684115290641785,0.4422517716884613,-0.007385882083326578,0.5256079435348511,0.42307689785957336,-0.02548898383975029,0.4938381314277649,0.4372398257255554,-0.04071483761072159,0.4740774631500244,0.4569995403289795,-0.04921736940741539,0.5782744288444519,0.45384007692337036,-0.015698473900556564,0.528772234916687,0.43462929129600525,-0.02858635038137436,0.49360957741737366,0.45146438479423523,-0.03769507631659508,0.47248125076293945,0.47190311551094055,-0.04404425621032715,0.5831542611122131,0.4777331054210663,-0.025267262011766434,0.535489559173584,0.4615386724472046,-0.03930087760090828,0.4989967942237854,0.4778938293457031,-0.044277746230363846,0.4771049916744232,0.49804452061653137,-0.046528495848178864,0.5815892815589905,0.5116730332374573,-0.03476608917117119,0.5403261780738831,0.5024763345718384,-0.047149404883384705,0.510361909866333,0.5101597905158997,-0.04922386631369591,0.48871785402297974,0.5215696096420288,-0.04873916134238243
A,0.6002920269966125,0.5462972521781921,-1.3368570250804623e-07,0.5465033650398254,0.5177426934242249,0.006139162927865982,0.5104148983955383,0.48472392559051514,0.0035316916182637215,0.4804685711860657,0.47372615337371826,-0.0032333554700016975,0.45484668016433716,0.4714367687702179,-0.010602465830743313,0.5386850237846375,0.406401664018631,0.009804930537939072,0.5026430487632751,0.39299893379211426,-0.0010921994689852,0.4732925295829773,0.3938181400299072,-0.013469384983181953,0.4501643180847168,0.4019608795642853,-0.021719058975577354,0.5501635074615479,0.40724924206733704,-0.001798321376554668,0.5040468573570251,0.3942355215549469,-0.008795185945928097,0.47154396772384644,0.39928489923477173,-0.018248049542307854,0.44703400135040283,0.4089198410511017,-0.02574268728494644,0.5596265196800232,0.42223429679870605,-0.01454565767198801,0.5144355893135071,0.4095264971256256,-0.022681405767798424,0.48295629024505615,0.4186248481273651,-0.027183497324585915,0.45915234088897705,0.4316132962703705,-0.030006051063537598,0.5647605657577515,0.4502321481704712,-0.027162274345755577,0.5267871022224426,0.43832850456237793,-0.03435578942298889,0.5019950270652771,0.44217878580093384,-0.03518709912896156,0.4820050597190857,0.45161932706832886,-0.03474688157439232
A,0.5834201574325562,0.5213527679443359,-2.3480124866637198e-07,0.535773515701294,0.49885332584381104,0.0039003200363367796,0.49957412481307983,0.47149285674095154,-0.002706953091546893,0.4701312780380249,0.4618714153766632,-0.01326233334839344,0.4434187710285187,0.4575098752975464,-0.02433803677558899,0.5274358987808228,0.3834114372730255,-0.001531013986095786,0.4848654568195343,0.36661359667778015,-0.02036254294216633,0.4557103216648102,0.38373374938964844,-0.03612767532467842,0.4379779100418091,0.40857189893722534,-0.044774893671274185,0.5411704182624817,0.38625451922416687,-0.013024543412029743,0.48854130506515503,0.3669007420539856,-0.029087631031870842,0.4565652310848236,0.38996249437332153,-0.04055602476000786,0.43999817967414856,0.41873592138290405,-0.047489289194345474,0.5514569282531738,0.4034520983695984,-0.02554861456155777,0.5045489072799683,0.3848801255226135,-0.03948801010847092,0.47394001483917236,0.4081067740917206,-0.04448207467794418,0.45729267597198486,0.43492206931114197,-0.046226616948843,0.5558598637580872,0.43177857995033264,-0.03778452426195145,0.5201593637466431,0.416881799697876,-0.048024337738752365,0.49585458636283875,0.42462319135665894,-0.05009949207305908,0.4794779419898987,0.43664395809173584,-0.04993005469441414
A,0.5588575005531311,0.5130202174186707,-3.3709403624015977e-07,0.5197727680206299,0.47771137952804565,-0.0008280850015580654,0.49561527371406555,0.4292195439338684,-0.0018809286411851645,0.4857581853866577,0.38865068554878235,-0.007202002685517073,0.48306503891944885,0.35767585039138794,-0.010053621605038643,0.5073966979980469,0.3812914490699768,0.014564167708158493,0.4902608394622803,0.34578293561935425,-0.0009333642665296793,0.4853469133377075,0.38057443499565125,-0.009935744106769562,0.4921685755252838,0.4007306694984436,-0.013524040579795837,0.5251461267471313,0.3816029131412506,0.007649043574929237,0.5043917298316956,0.35159552097320557,-0.007928389124572277,0.4997275471687317,0.3918461203575134,-0.011418867856264114,0.5103546977043152,0.40880173444747925,-0.009387686848640442,0.5445836186408997,0.3875965476036072,-0.0025930567644536495,0.5250933766365051,0.3615889847278595,-0.01748104952275753,0.517741858959198,0.39964544773101807,-0.012922266498208046,0.5251835584640503,0.420142263174057,-0.005401573143899441,0.5649171471595764,0.39830541610717773,-0.013643591664731503,0.5492448210716248,0.3759385347366333,-0.020503776147961617,0.5373581051826477,0.40222203731536865,-0.015155233442783356,0.5384767651557922,0.4221561849117279,-0.008520194329321384
A,0.5606182813644409,0.4791666865348816,-3.178917324930808e-07,0.5233418941497803,0.43966156244277954,-0.001605507335625589,0.5027053952217102,0.38799983263015747,-0.003009504172950983,0.49933817982673645,0.34384286403656006,-0.008241752162575722,0.5059688091278076,0.3126458525657654,-0.011298536323010921,0.5230401158332825,0.34379032254219055,0.01460977178066969,0.5149844884872437,0.30835551023483276,-0.0006740046665072441,0.5084421038627625,0.3443579375743866,-0.009634960442781448,0.5128484964370728,0.3635130524635315,-0.01357310637831688,0.5422636270523071,0.34647369384765625,0.007902917452156544,0.530800461769104,0.31522050499916077,-0.00667257746681571,0.5228130221366882,0.3567871153354645,-0.009477335959672928,0.5304601788520813,0.37183883786201477,-0.00743883429095149,0.5627312660217285,0.35543715953826904,-0.0022655557841062546,0.5506244897842407,0.32603079080581665,-0.016115853562951088,0.5396261215209961,0.3653072714805603,-0.009506557136774063,0.544581413269043,0.38318678736686707,-0.0012413308722898364,0.584387481212616,0.3692728281021118,-0.013293696567416191,0.5698809623718262,0.3475380539894104,-0.018747152760624886,0.5581396222114563,0.3757008910179138,-0.011099659837782383,0.5606421828269958,0.3913326561450958,-0.0034191200975328684
A,0.5642973780632019,0.4527398347854614,-2.938233194527129e-07,0.529683530330658,0.4234190881252289,-0.0078510083258152,0.5097280740737915,0.36866846680641174,-0.009999305941164494,0.5065744519233704,0.3224194049835205,-0.014373420737683773,0.5082935690879822,0.2854120433330536,-0.01599869318306446,0.5242997407913208,0.3261425495147705,0.010965251363813877,0.5186117887496948,0.2913316488265991,-0.005013040266931057,0.5153591632843018,0.325287789106369,-0.014007937163114548,0.5195888876914978,0.34399521350860596,-0.01741461455821991,0.5463815927505493,0.3235466778278351,0.007028817664831877,0.5415791869163513,0.2809131145477295,-0.009267915971577168,0.5349279046058655,0.3232605755329132,-0.01313354168087244,0.5404278635978699,0.34153857827186584,-0.010631189681589603,0.5698009133338928,0.32858768105506897,-0.0007698714034631848,0.5678014159202576,0.2801244258880615,-0.017083650454878807,0.5581613779067993,0.3184693455696106,-0.01211376953870058,0.5615144371986389,0.3386271595954895,-0.003658455330878496,0.5936684012413025,0.3398095965385437,-0.009724082425236702,0.590412974357605,0.30568447709083557,-0.0183040052652359,0.579578161239624,0.32892870903015137,-0.013037895783782005,0.5802197456359863,0.3453305661678314,-0.006151263136416674
A,0.5584128499031067,0.462820827960968,-3.2593024457128195e-07,0.5268701910972595,0.4351904094219208,-0.007364662829786539,0.5054046511650085,0.3792882263660431,-0.009113645181059837,0.4990244507789612,0.3327946960926056,-0.013028896413743496,0.4985310733318329,0.2953518033027649,-0.0147433802485466,0.5208011269569397,0.3414496183395386,0.009627129882574081,0.5173380970954895,0.3033304810523987,-0.0055847251787781715,0.5126559138298035,0.33179783821105957,-0.01546993013471365,0.5141623020172119,0.35665643215179443,-0.01956542581319809,0.5417998433113098,0.3386775851249695,0.005641765892505646,0.5372380614280701,0.29181334376335144,-0.010428777895867825,0.5298378467559814,0.3287622332572937,-0.016091780737042427,0.5326035618782043,0.3561606705188751,-0.014859694987535477,0.5638324022293091,0.3436872065067291,-0.0018778706435114145,0.5623722076416016,0.2916414141654968,-0.016833389177918434,0.5531936883926392,0.3223567008972168,-0.014616254717111588,0.5538946390151978,0.34755396842956543,-0.008388528600335121,0.5861765146255493,0.35617202520370483,-0.010446878150105476,0.5846951603889465,0.31934744119644165,-0.01870930939912796,0.5758885145187378,0.33671295642852783,-0.015369816683232784,0.5748265981674194,0.354601114988327,-0.010251875966787338
A,0.5577355623245239,0.46405231952667236,-3.229226592793566e-07,0.5254583954811096,0.43700605630874634,-0.00839855708181858,0.5039650201797485,0.3804421126842499,-0.010628197342157364,0.49889662861824036,0.33383357524871826,-0.014718863181769848,0.4997670352458954,0.29620134830474854,-0.016253849491477013,0.5177022814750671,0.33975449204444885,0.007630240637809038,0.5127708315849304,0.3031163215637207,-0.00807903055101633,0.509745180606842,0.3364000618457794,-0.017283622175455093,0.5133959650993347,0.3601788580417633,-0.020816728472709656,0.54020094871521,0.3374563455581665,0.004047769587486982,0.5357334613800049,0.2932966649532318,-0.012050289660692215,0.5295934081077576,0.3344179391860962,-0.0160813108086586,0.5343818664550781,0.35825222730636597,-0.013672938570380211,0.5638046264648438,0.34256061911582947,-0.0031267127487808466,0.563209056854248,0.29183298349380493,-0.018017571419477463,0.554326593875885,0.3262852728366852,-0.013127255253493786,0.5567132234573364,0.3492122292518616,-0.005109144374728203,0.5877431631088257,0.3544662296772003,-0.011528895236551762,0.5857346057891846,0.3184257745742798,-0.019235718995332718,0.5754500031471252,0.3386467695236206,-0.013910483568906784,0.5745784640312195,0.35582080483436584,-0.007226207759231329
