label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.42545759677886963,0.9293394684791565,-7.906560881565383e-07,0.3651619553565979,0.8926516771316528,-0.017191806808114052,0.3202691972255707,0.8319056630134583,-0.03052457422018051,0.2962659001350403,0.7794807553291321,-0.04487890377640724,0.2811245918273926,0.7273949384689331,-0.05461791530251503,0.36531057953834534,0.7177338004112244,-0.009614278562366962,0.30030766129493713,0.7277510166168213,-0.04212198033928871,0.3021882176399231,0.7878578901290894,-0.05990000441670418,0.3181607723236084,0.8110750913619995,-0.06816979497671127,0.397019624710083,0.712759792804718,-0.014482391998171806,0.3237111568450928,0.7487236857414246,-0.047724392265081406,0.3354545533657074,0.8094457983970642,-0.05400988459587097,0.3564775586128235,0.8223284482955933,-0.05306702479720116,0.4241001009941101,0.7238292694091797,-0.02430165745317936,0.35442352294921875,0.761847734451294,-0.053983502089977264,0.3667879104614258,0.816285252571106,-0.0445483922958374,0.38617199659347534,0.8257377743721008,-0.03313927724957466,0.446094810962677,0.7454715371131897,-0.036642372608184814,0.39170393347740173,0.7755882143974304,-0.05564901605248451,0.3995284140110016,0.8127204179763794,-0.05009998753666878,0.4176456332206726,0.8197027444839478,-0.040865879505872726
A,0.43717890977859497,0.9224034547805786,-5.386043540056562e-07,0.3809283375740051,0.8839187026023865,-0.01373711135238409,0.34187668561935425,0.8086893558502197,-0.01918339729309082,0.3201500177383423,0.7488582730293274,-0.026327544823288918,0.3039816915988922,0.704899251461029,-0.028359325602650642,0.38413316011428833,0.718932032585144,0.008138725534081459,0.340950608253479,0.716940701007843,-0.018473176285624504,0.3510618805885315,0.7750505805015564,-0.03396223485469818,0.3677138388156891,0.789406955242157,-0.04116755723953247,0.41399145126342773,0.7131056189537048,0.003794796532019973,0.36978426575660706,0.7311547994613647,-0.020967423915863037,0.38032692670822144,0.7879638075828552,-0.023705314844846725,0.39827245473861694,0.7878771424293518,-0.02043783664703369,0.4434373676776886,0.7237279415130615,-0.00643510976806283,0.40185844898223877,0.7403077483177185,-0.02917490340769291,0.40662071108818054,0.7931157946586609,-0.016811469569802284,0.4214080572128296,0.7940211296081543,-0.003835697891190648,0.4709325432777405,0.7447251081466675,-0.019275231286883354,0.43736380338668823,0.7564572095870972,-0.030119480565190315,0.434970498085022,0.7940449714660645,-0.02025282196700573,0.44702067971229553,0.797391951084137,-0.009247400797903538
A,0.48720628023147583,0.8783121705055237,-3.963371284498862e-07,0.43091848492622375,0.8283398747444153,-0.01671741157770157,0.400864839553833,0.7446510195732117,-0.01753276214003563,0.3888735771179199,0.6706883907318115,-0.020969457924365997,0.37478455901145935,0.6169775724411011,-0.019232289865612984,0.4284785985946655,0.6946147680282593,0.02182934246957302,0.41965457797050476,0.6474032402038574,-0.002121960511431098,0.42328691482543945,0.706732988357544,-0.0121512021869421,0.4307422637939453,0.7309665679931641,-0.013295336626470089,0.46087294816970825,0.694781482219696,0.022035809233784676,0.4483180046081543,0.6533221006393433,-0.005468111950904131,0.4494117200374603,0.7207151651382446,-0.008734527043998241,0.4618511497974396,0.7362797260284424,-0.0008017159416340292,0.4914642572402954,0.7054768800735474,0.014954786747694016,0.48022374510765076,0.6679115891456604,-0.011258391663432121,0.47712409496307373,0.7279450297355652,-0.000977097311988473,0.48697927594184875,0.7458119988441467,0.01596079394221306,0.5212701559066772,0.7208223342895508,0.005555533803999424,0.5115662813186646,0.6914991140365601,-0.0051105390302836895,0.5054738521575928,0.7267381548881531,0.004501807037740946,0.5134953260421753,0.7389591932296753,0.01736536994576454
A,0.5199633836746216,0.8242218494415283,-4.704579623648897e-07,0.4673278331756592,0.7639667987823486,-0.008665094152092934,0.44235488772392273,0.6844578981399536,-0.008713268674910069,0.434320330619812,0.6135192513465881,-0.013686473481357098,0.4268275201320648,0.5601198673248291,-0.014704413712024689,0.4753413200378418,0.6335326433181763,0.027635078877210617,0.46982699632644653,0.5821877121925354,0.0017907527508214116,0.4697619080543518,0.6398015022277832,-0.010276923887431622,0.4756319224834442,0.6675174832344055,-0.012364898808300495,0.5069796442985535,0.6385380625724792,0.02223479375243187,0.4994569420814514,0.5922058820724487,-0.0033564988989382982,0.4955675005912781,0.6617132425308228,-0.0071291495114564896,0.5046622157096863,0.6766623258590698,-0.0009297904907725751,0.5385051965713501,0.6497983336448669,0.009977595880627632,0.5308531522750854,0.6076372265815735,-0.017463214695453644,0.5228868722915649,0.6743924021720886,-0.006238373927772045,0.5300475358963013,0.6953312754631042,0.011111357249319553,0.5711314678192139,0.6659101247787476,-0.003749869531020522,0.5607547760009766,0.6263836026191711,-0.01492898166179657,0.5509421825408936,0.6712532043457031,-0.0016594214830547571,0.5560849905014038,0.6920338869094849,0.013738634064793587
A,0.5427278876304626,0.7897593975067139,-5.467280743687297e-07,0.49085909128189087,0.7340167760848999,-0.009985576383769512,0.47059404850006104,0.6498841643333435,-0.010074365884065628,0.47043824195861816,0.5783624649047852,-0.013588720001280308,0.459531307220459,0.5309557318687439,-0.012366375885903835,0.506706714630127,0.6056666970252991,0.016528820618987083,0.5036259293556213,0.5524705648422241,-0.009742621332406998,0.49988242983818054,0.6147593259811401,-0.019667401909828186,0.5056618452072144,0.6355520486831665,-0.02098391205072403,0.5375427007675171,0.6138589382171631,0.01167766097933054,0.5326601266860962,0.5671737790107727,-0.016398010775446892,0.5224947333335876,0.6399891376495361,-0.017436141148209572,0.5317255258560181,0.650251030921936,-0.00942283309996128,0.5676726698875427,0.6272025108337402,0.0005433912156149745,0.5627849102020264,0.5821191072463989,-0.02812807448208332,0.5488419532775879,0.6504527926445007,-0.014393039047718048,0.5574295520782471,0.6669924855232239,0.004158843774348497,0.5983695983886719,0.6440340280532837,-0.012202821671962738,0.5916283130645752,0.6063669323921204,-0.023610364645719528,0.5757246613502502,0.6513254642486572,-0.010267968289554119,0.5806949734687805,0.6693429946899414,0.0045125228352844715
A,0.5446707606315613,0.7837556004524231,-5.513121550393407e-07,0.4913114309310913,0.7316681742668152,-0.010902347043156624,0.4726272523403168,0.6466788649559021,-0.010871111415326595,0.47449296712875366,0.5759537816047668,-0.013762029819190502,0.46426135301589966,0.529064953327179,-0.012362582609057426,0.5083025693893433,0.6030046343803406,0.01608952134847641,0.5051140189170837,0.5489864349365234,-0.007293680217117071,0.5021906495094299,0.6104094386100769,-0.016379110515117645,0.508036732673645,0.6350497603416443,-0.018049288541078568,0.5406445264816284,0.6094602346420288,0.012131892144680023,0.5338229537010193,0.5620043277740479,-0.012925115413963795,0.524901270866394,0.6327067017555237,-0.013896842487156391,0.5346913933753967,0.64630126953125,-0.006667358800768852,0.5719799399375916,0.6227842569351196,0.0021891656797379255,0.5642460584640503,0.5788769721984863,-0.02407504990696907,0.5520519614219666,0.644973635673523,-0.010602723807096481,0.5610199570655823,0.6622615456581116,0.006750099826604128,0.6028003096580505,0.640116810798645,-0.009454337880015373,0.593382716178894,0.6030761003494263,-0.02075020596385002,0.5785762071609497,0.646971583366394,-0.007701368071138859,0.5837676525115967,0.6655393838882446,0.006360080558806658
A,0.5422379970550537,0.7830323576927185,-5.493449179994059e-07,0.4917084574699402,0.732857882976532,-0.01099945418536663,0.47105175256729126,0.6499075889587402,-0.011506748385727406,0.4704614579677582,0.5792384147644043,-0.015099418349564075,0.45765042304992676,0.535150408744812,-0.01425895281136036,0.50533527135849,0.607812225818634,0.01616687700152397,0.5007344484329224,0.5540055632591248,-0.007394939195364714,0.49957558512687683,0.6133675575256348,-0.016701022163033485,0.5052958726882935,0.6370100975036621,-0.018666239455342293,0.5368055105209351,0.6129150986671448,0.0121054258197546,0.5289424657821655,0.5666754841804504,-0.012582700699567795,0.5219640731811523,0.6364310383796692,-0.013342763297259808,0.5299213528633118,0.6468387246131897,-0.006325496360659599,0.5676287412643433,0.6241872906684875,0.0019729321356862783,0.5592440366744995,0.579358696937561,-0.024104531854391098,0.5488505959510803,0.6456732153892517,-0.010135247372090816,0.5563416481018066,0.6611030697822571,0.007373560685664415,0.5981552004814148,0.6395488977432251,-0.009950741194188595,0.5884536504745483,0.6024834513664246,-0.021347811445593834,0.5760143399238586,0.6451310515403748,-0.008240947499871254,0.5807912349700928,0.6618687510490417,0.0057779946364462376
A,0.5499288439750671,0.7763862013816833,-5.362234105632524e-07,0.4966695308685303,0.7295308113098145,-0.011767330579459667,0.4753383994102478,0.6472469568252563,-0.011660891585052013,0.4752422571182251,0.5768381357192993,-0.014229199849069118,0.46387606859207153,0.5311941504478455,-0.012238707393407822,0.509081244468689,0.6023450493812561,0.016490262001752853,0.5093164443969727,0.5472747683525085,-0.007747139316052198,0.5067858695983887,0.6078507304191589,-0.017320970073342323,0.5110321640968323,0.6328357458114624,-0.018818551674485207,0.5417078137397766,0.6083179116249084,0.013243550434708595,0.5390233993530273,0.5612302422523499,-0.011507387273013592,0.5298357009887695,0.6309490203857422,-0.01254864502698183,0.5367709398269653,0.6427602171897888,-0.0053679621778428555,0.5730019807815552,0.62003493309021,0.0036845076829195023,0.5691357851028442,0.5775614380836487,-0.02224007062613964,0.5564748644828796,0.641933262348175,-0.009371129795908928,0.5626952648162842,0.6572507619857788,0.007553004194051027,0.6042236685752869,0.6353960633277893,-0.007640515454113483,0.598837673664093,0.5994745492935181,-0.017976215109229088,0.5846127867698669,0.6418693661689758,-0.005131320562213659,0.5881087779998779,0.6588143706321716,0.00861357618123293
A,0.5540363192558289,0.7750082612037659,-5.534706701837422e-07,0.501565158367157,0.7236878275871277,-0.010626441799104214,0.481716126203537,0.639769434928894,-0.009715543128550053,0.48133164644241333,0.569207489490509,-0.011675464920699596,0.4693768620491028,0.5235773324966431,-0.00911142397671938,0.5175991058349609,0.599460244178772,0.017695367336273193,0.5158079266548157,0.5456382632255554,-0.00603244174271822,0.5125151872634888,0.6058255434036255,-0.015480207279324532,0.5179282426834106,0.6309293508529663,-0.01696459762752056,0.5498021245002747,0.6066268682479858,0.014405212365090847,0.544960081577301,0.5603710412979126,-0.010251198895275593,0.5353521108627319,0.6291468143463135,-0.01159297302365303,0.5440923571586609,0.6413719058036804,-0.0048142047598958015,0.5803696513175964,0.6197075247764587,0.004978216718882322,0.5750908851623535,0.5746335387229919,-0.02060253731906414,0.5617069602012634,0.637709379196167,-0.007979054003953934,0.5691918134689331,0.6545549035072327,0.008708219975233078,0.6107133626937866,0.635701596736908,-0.006087387911975384,0.6045565605163574,0.5972978472709656,-0.016162732616066933,0.5893564820289612,0.6380914449691772,-0.00355429295450449,0.5933394432067871,0.6558914184570312,0.010014166124165058
A,0.5489941835403442,0.7767937183380127,-5.354099812393542e-07,0.5001513957977295,0.7268861532211304,-0.011647588573396206,0.4792724847793579,0.6433353424072266,-0.011624658480286598,0.4795542061328888,0.5718961954116821,-0.014495731331408024,0.469900906085968,0.5228907465934753,-0.013040437363088131,0.5144931077957153,0.6018756031990051,0.01671309769153595,0.5139424800872803,0.5479568243026733,-0.00641099875792861,0.5105537176132202,0.6066071391105652,-0.0156481321901083,0.514487087726593,0.6327672004699707,-0.017233271151781082,0.5460301637649536,0.6084688901901245,0.013626634143292904,0.5428093075752258,0.5624743700027466,-0.010099589824676514,0.5335861444473267,0.6308474540710449,-0.01132655143737793,0.5410281419754028,0.642628014087677,-0.004687920678406954,0.5763317942619324,0.6207656860351562,0.004387231543660164,0.5725730061531067,0.5769800543785095,-0.02147323079407215,0.5602809190750122,0.6410796642303467,-0.00909358263015747,0.5670065879821777,0.6579725742340088,0.007583776488900185,0.6061590909957886,0.6363538503646851,-0.006507842801511288,0.6012077331542969,0.5976376533508301,-0.017713217064738274,0.586877703666687,0.6397385001182556,-0.005224128253757954,0.5896596908569336,0.6587268114089966,0.008502938784658909
